UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
BA,29,13804,Ipecaetá,"15,521"
BA,29,13903,Ipiaú,"47,501"
BA,29,14000,Ipirá,"62,095"
BA,29,14109,Ipupiara,"10,113"
BA,29,14208,Irajuba,"7,472"
BA,29,14307,Iramaia,"10,487"
BA,29,14406,Iraquara,"25,006"
BA,29,14505,Irará,"29,950"
BA,29,14604,Irecê,"73,380"
BA,29,14653,Itabela,"31,055"
BA,29,14703,Itaberaba,"66,310"
BA,29,14802,Itabuna,"219,680"
BA,29,14901,Itacaré,"27,619"
BA,29,15007,Itaeté,"16,446"
BA,29,15106,Itagi,"13,359"
BA,29,15205,Itagibá,"15,767"
BA,29,15304,Itagimirim,"7,351"
BA,29,15353,Itaguaçu da Bahia,"14,667"
BA,29,15403,Itaju do Colônia,"7,353"
BA,29,15502,Itajuípe,"21,754"
BA,29,15601,Itamaraju,"67,249"
BA,29,15700,Itamari,"8,514"
BA,29,15809,Itambé,"23,327"
BA,29,15908,Itanagra,"8,034"
BA,29,16005,Itanhém,"20,611"
BA,29,16104,Itaparica,"22,615"
BA,29,16203,Itapé,"10,228"
BA,29,16302,Itapebi,"10,882"
BA,29,16401,Itapetinga,"76,184"
BA,29,16500,Itapicuru,"35,987"
BA,29,16609,Itapitanga,"10,800"
BA,29,16708,Itaquara,"8,519"
BA,29,16807,Itarantim,"20,091"
BA,29,16856,Itatim,"14,763"
BA,29,16906,Itiruçu,"13,307"
BA,29,17003,Itiúba,"38,492"
BA,29,17102,Itororó,"21,178"
BA,29,17201,Ituaçu,"19,406"
BA,29,17300,Ituberá,"29,108"
BA,29,17334,Iuiú,"11,331"
BA,29,17359,Jaborandi,"9,225"
BA,29,17409,Jacaraci,"15,409"
BA,29,17508,Jacobina,"84,811"
BA,29,17607,Jaguaquara,"55,449"
BA,29,17706,Jaguarari,"33,186"
BA,29,17805,Jaguaripe,"18,647"
BA,29,17904,Jandaíra,"11,063"
BA,29,18001,Jequié,"161,528"
BA,29,18100,Jeremoabo,"41,100"
BA,29,18209,Jiquiriçá,"15,033"
BA,29,18308,Jitaúna,"13,300"
BA,29,18357,João Dourado,"25,141"
BA,29,18407,Juazeiro,"218,324"
BA,29,18456,Jucuruçu,"10,148"
BA,29,18506,Jussara,"15,841"
BA,29,18555,Jussari,"6,378"
BA,29,18605,Jussiape,"7,229"
BA,29,18704,Lafaiete Coutinho,"4,020"
BA,29,18753,Lagoa Real,"15,801"
BA,29,18803,Laje,"23,904"
BA,29,18902,Lajedão,"4,022"
BA,29,19009,Lajedinho,"3,974"
BA,29,19058,Lajedo do Tabocal,"8,836"
BA,29,19108,Lamarão,"9,442"
BA,29,19157,Lapão,"27,521"
BA,29,19207,Lauro de Freitas,"191,436"
BA,29,19306,Lençóis,"11,445"
BA,29,19405,Licínio de Almeida,"12,966"
BA,29,19504,Livramento de Nossa Senhora,"46,035"
BA,29,19553,Luís Eduardo Magalhães,"79,162"
BA,29,19603,Macajuba,"11,837"
BA,29,19702,Macarani,"18,786"
BA,29,19801,Macaúbas,"50,262"
BA,29,19900,Macururé,"8,365"
BA,29,19926,Madre de Deus,"20,348"
BA,29,19959,Maetinga,"5,174"
BA,29,20007,Maiquinique,"10,082"
BA,29,20106,Mairi,"20,097"
BA,29,20205,Malhada,"17,455"
BA,29,20304,Malhada de Pedras,"8,896"
BA,29,20403,Manoel Vitorino,"14,488"
BA,29,20452,Mansidão,"13,761"
BA,29,20502,Maracás,"23,751"
BA,29,20601,Maragogipe,"46,106"
BA,29,20700,Maraú,"21,175"
BA,29,20809,Marcionílio Souza,"10,951"
BA,29,20908,Mascote,"14,877"
BA,29,21005,Mata de São João,"45,813"
BA,29,21054,Matina,"12,314"
BA,29,21104,Medeiros Neto,"23,478"
BA,29,21203,Miguel Calmon,"27,536"
BA,29,21302,Milagres,"11,659"
BA,29,21401,Mirangaba,"18,039"
BA,29,21450,Mirante,"9,902"
BA,29,21500,Monte Santo,"54,733"
BA,29,21609,Morpará,"8,967"
BA,29,21708,Morro do Chapéu,"36,717"
BA,29,21807,Mortugaba,"12,477"
BA,29,21906,Mucugê,"10,244"
BA,29,22003,Mucuri,"41,068"
BA,29,22052,Mulungu do Morro,"12,200"
BA,29,22102,Mundo Novo,"27,165"
BA,29,22201,Muniz Ferreira,"7,893"
BA,29,22250,Muquém de São Francisco,"11,495"
BA,29,22300,Muritiba,"30,743"
BA,29,22409,Mutuípe,"22,833"
BA,29,22508,Nazaré,"29,406"
BA,29,22607,Nilo Peçanha,"14,188"
BA,29,22656,Nordestina,"13,321"
BA,29,22706,Nova Canaã,"17,082"
BA,29,22730,Nova Fátima,"8,125"
BA,29,22755,Nova Ibiá,"7,036"
BA,29,22805,Nova Itarana,"8,312"
BA,29,22854,Nova Redenção,"9,470"
BA,29,22904,Nova Soure,"25,854"
BA,29,23001,Nova Viçosa,"43,216"
BA,29,23035,Novo Horizonte,"12,238"
BA,29,23050,Novo Triunfo,"15,993"
BA,29,23100,Olindina,"26,817"
BA,29,23209,Oliveira dos Brejinhos,"22,774"
BA,29,23308,Ouriçangas,"8,839"
BA,29,23357,Ourolândia,"17,775"
BA,29,23407,Palmas de Monte Alto,"22,416"
BA,29,23506,Palmeiras,"9,130"
BA,29,23605,Paramirim,"22,077"
BA,29,23704,Paratinga,"32,636"
BA,29,23803,Paripiranga,"29,878"
BA,29,23902,Pau Brasil,"10,905"
BA,29,24009,Paulo Afonso,"119,214"
BA,29,24058,Pé de Serra,"14,471"
BA,29,24108,Pedrão,"7,568"
BA,29,24207,Pedro Alexandre,"18,135"
BA,29,24306,Piatã,"18,473"
BA,29,24405,Pilão Arcado,"35,428"
BA,29,24504,Pindaí,"16,805"
BA,29,24603,Pindobaçu,"21,062"
BA,29,24652,Pintadas,"10,742"
BA,29,24678,Piraí do Norte,"10,360"
BA,29,24702,Piripá,"12,238"
BA,29,24801,Piritiba,"25,027"
BA,29,24900,Planaltino,"9,473"
BA,29,25006,Planalto,"26,632"
BA,29,25105,Poções,"48,729"
BA,29,25204,Pojuca,"37,543"
BA,29,25253,Ponto Novo,"16,168"
BA,29,25303,Porto Seguro,"145,431"
BA,29,25402,Potiraguá,"8,969"
BA,29,25501,Prado,"29,218"
BA,29,25600,Presidente Dutra,"14,712"
BA,29,25709,Presidente Jânio Quadros,"13,178"
BA,29,25758,Presidente Tancredo Neves,"27,505"
BA,29,25808,Queimadas,"26,083"
BA,29,25907,Quijingue,"28,655"
BA,29,25931,Quixabeira,"10,033"
BA,29,25956,Rafael Jambeiro,"24,349"
BA,29,26004,Remanso,"42,275"
BA,29,26103,Retirolândia,"13,319"
BA,29,26202,Riachão das Neves,"23,264"
BA,29,26301,Riachão do Jacuípe,"35,403"
BA,29,26400,Riacho de Santana,"36,039"
BA,29,26509,Ribeira do Amparo,"15,269"
BA,29,26608,Ribeira do Pombal,"51,418"
BA,29,26657,Ribeirão do Largo,"8,260"
BA,29,26707,Rio de Contas,"13,616"
BA,29,26806,Rio do Antônio,"15,628"
BA,29,26905,Rio do Pires,"12,084"
BA,29,27002,Rio Real,"40,809"
BA,29,27101,Rodelas,"8,887"
BA,29,27200,Ruy Barbosa,"31,867"
BA,29,27309,Salinas da Margarida,"15,385"
BA,29,27408,Salvador,"2,921,087"
BA,29,27507,Santa Bárbara,"20,754"
BA,29,27606,Santa Brígida,"15,100"
BA,29,27705,Santa Cruz Cabrália,"28,226"
BA,29,27804,Santa Cruz da Vitória,"6,750"
BA,29,27903,Santa Inês,"11,177"
BA,29,28059,Santa Luzia,"13,626"
BA,29,28109,Santa Maria da Vitória,"41,795"
BA,29,28406,Santa Rita de Cássia,"28,822"
BA,29,28505,Santa Teresinha,"10,586"
BA,29,28000,Santaluz,"36,915"
BA,29,28208,Santana,"27,260"
BA,29,28307,Santanópolis,"9,442"
BA,29,28604,Santo Amaro,"61,702"
BA,29,28703,Santo Antônio de Jesus,"101,548"
BA,29,28802,Santo Estêvão,"53,193"
BA,29,28901,São Desidério,"32,640"
BA,29,28950,São Domingos,"9,877"
BA,29,29107,São Felipe,"21,582"
BA,29,29008,São Félix,"15,091"
BA,29,29057,São Félix do Coribe,"15,647"
BA,29,29206,São Francisco do Conde,"39,329"
BA,29,29255,São Gabriel,"19,542"
BA,29,29305,São Gonçalo dos Campos,"37,554"
BA,29,29354,São José da Vitória,"6,118"
BA,29,29370,São José do Jacuípe,"11,061"
BA,29,29404,São Miguel das Matas,"12,009"
BA,29,29503,São Sebastião do Passé,"45,482"
BA,29,29602,Sapeaçu,"17,664"
BA,29,29701,Sátiro Dias,"20,320"
BA,29,29750,Saubara,"12,238"
BA,29,29800,Saúde,"12,739"
BA,29,29909,Seabra,"45,202"
BA,29,30006,Sebastião Laranjeiras,"11,528"
BA,29,30105,Senhor do Bonfim,"81,330"
BA,29,30204,Sento Sé,"41,464"
BA,29,30154,Serra do Ramalho,"33,011"
BA,29,30303,Serra Dourada,"18,389"
BA,29,30402,Serra Preta,"15,351"
BA,29,30501,Serrinha,"83,275"
BA,29,30600,Serrolândia,"13,373"
BA,29,30709,Simões Filho,"133,202"
BA,29,30758,Sítio do Mato,"13,320"
BA,29,30766,Sítio do Quinto,"11,767"
BA,29,30774,Sobradinho,"23,583"
BA,29,30808,Souto Soares,"17,332"
BA,29,30907,Tabocas do Brejo Velho,"13,025"
BA,29,31004,Tanhaçu,"21,282"
BA,29,31053,Tanque Novo,"17,702"
BA,29,31103,Tanquinho,"8,553"
BA,29,31202,Taperoá,"21,091"
BA,29,31301,Tapiramutá,"17,398"
BA,29,31350,Teixeira de Freitas,"157,804"
BA,29,31400,Teodoro Sampaio,"8,013"
BA,29,31509,Teofilândia,"23,011"
BA,29,31608,Teolândia,"15,178"
BA,29,31707,Terra Nova,"13,547"
BA,29,31806,Tremedal,"18,187"
BA,29,31905,Tucano,"55,777"
BA,29,32002,Uauá,"25,087"
BA,29,32101,Ubaíra,"20,782"
BA,29,32200,Ubaitaba,"20,813"
BA,29,32309,Ubatã,"27,051"
BA,29,32408,Uibaí,"14,483"
BA,29,32457,Umburanas,"19,055"
BA,29,32507,Una,"22,105"
BA,29,32606,Urandi,"17,301"
BA,29,32705,Uruçuca,"21,849"
BA,29,32804,Utinga,"19,593"
BA,29,32903,Valença,"97,305"
BA,29,33000,Valente,"27,906"
BA,29,33059,Várzea da Roça,"14,729"
BA,29,33109,Várzea do Poço,"9,416"
BA,29,33158,Várzea Nova,"13,470"
BA,29,33174,Varzedo,"9,363"
BA,29,33208,Vera Cruz,"42,650"
BA,29,33257,Vereda,"6,696"
BA,29,33307,Vitória da Conquista,"343,230"
BA,29,33406,Wagner,"9,731"
BA,29,33455,Wanderley,"13,008"
BA,29,33505,Wenceslau Guimarães,"22,530"
BA,29,33604,Xique-Xique,"48,316"
MG,31,00104,Abadia dos Dourados,"7,015"
MG,31,00203,Abaeté,"23,535"
MG,31,00302,Abre Campo,"13,719"
MG,31,00401,Acaiaca,"4,056"
MG,31,00500,Açucena,"10,140"
MG,31,00609,Água Boa,"14,686"
MG,31,00708,Água Comprida,"2,064"
MG,31,00807,Aguanil,"4,370"
MG,31,00906,Águas Formosas,"19,307"
MG,31,01003,Águas Vermelhas,"13,447"
MG,31,01102,Aimorés,"25,694"
MG,31,01201,Aiuruoca,"6,240"
MG,31,01300,Alagoa,"2,760"
MG,31,01409,Albertina,"3,033"
MG,31,01508,Além Paraíba,"35,720"
MG,31,01607,Alfenas,"78,712"
MG,31,01631,Alfredo Vasconcelos,"6,639"
MG,31,01706,Almenara,"41,296"
MG,31,01805,Alpercata,"7,478"
MG,31,01904,Alpinópolis,"19,630"
MG,31,02001,Alterosa,"14,434"
MG,31,02050,Alto Caparaó,"5,702"
MG,31,53509,Alto Jequitibá,"8,528"
MG,31,02100,Alto Rio Doce,"11,896"
MG,31,02209,Alvarenga,"4,292"
MG,31,02308,Alvinópolis,"15,619"
MG,31,02407,Alvorada de Minas,"3,666"
MG,31,02506,Amparo do Serra,"4,971"
MG,31,02605,Andradas,"40,092"
MG,31,02803,Andrelândia,"12,507"
MG,31,02852,Angelândia,"8,460"
MG,31,02902,Antônio Carlos,"11,560"
MG,31,03009,Antônio Dias,"9,685"
MG,31,03108,Antônio Prado de Minas,"1,677"
MG,31,03207,Araçaí,"2,352"
MG,31,03306,Aracitaba,"2,112"
MG,31,03405,Araçuaí,"37,270"
MG,31,03504,Araguari,"116,267"
MG,31,03603,Arantina,"2,880"
MG,31,03702,Araponga,"8,501"
MG,31,03751,Araporã,"6,657"
MG,31,03801,Arapuá,"2,875"
MG,31,03900,Araújos,"8,768"
MG,31,04007,Araxá,"102,238"
MG,31,04106,Arceburgo,"10,373"
MG,31,04205,Arcos,"39,249"
MG,31,04304,Areado,"14,740"
MG,31,04403,Argirita,"2,890"
MG,31,04452,Aricanduva,"5,118"
MG,31,04502,Arinos,"18,221"
MG,31,04601,Astolfo Dutra,"13,937"
MG,31,04700,Ataléia,"14,039"
MG,31,04809,Augusto de Lima,"5,041"
MG,31,04908,Baependi,"19,186"
MG,31,05004,Baldim,"8,071"
MG,31,05103,Bambuí,"23,850"
MG,31,05202,Bandeira,"5,019"
MG,31,05301,Bandeira do Sul,"5,674"
MG,31,05400,Barão de Cocais,"31,270"
MG,31,05509,Barão de Monte Alto,"5,706"
MG,31,05608,Barbacena,"134,924"
MG,31,05707,Barra Longa,"5,799"
MG,31,05905,Barroso,"20,693"
MG,31,06002,Bela Vista de Minas,"10,381"
MG,31,06101,Belmiro Braga,"3,501"
MG,31,06200,Belo Horizonte,"2,502,557"
MG,31,06309,Belo Oriente,"25,619"
MG,31,06408,Belo Vale,"7,816"
MG,31,06507,Berilo,"12,431"
MG,31,06655,Berizal,"4,661"
MG,31,06606,Bertópolis,"4,664"
MG,31,06705,Betim,"417,307"
MG,31,06804,Bias Fortes,"3,685"
MG,31,06903,Bicas,"14,413"
MG,31,07000,Biquinhas,"2,640"
MG,31,07109,Boa Esperança,"40,287"
MG,31,07208,Bocaina de Minas,"5,174"
MG,31,07307,Bocaiúva,"49,600"
MG,31,07406,Bom Despacho,"49,236"
MG,31,07505,Bom Jardim de Minas,"6,653"
MG,31,07604,Bom Jesus da Penha,"4,150"
MG,31,07703,Bom Jesus do Amparo,"5,923"
MG,31,07802,Bom Jesus do Galho,"15,542"
MG,31,07901,Bom Repouso,"10,767"
MG,31,08008,Bom Sucesso,"17,858"
MG,31,08107,Bonfim,"7,016"
MG,31,08206,Bonfinópolis de Minas,"5,831"
MG,31,08255,Bonito de Minas,"10,669"
MG,31,08305,Borda da Mata,"18,682"
MG,31,08404,Botelhos,"15,324"
MG,31,08503,Botumirim,"6,574"
MG,31,08701,Brás Pires,"4,604"
MG,31,08552,Brasilândia de Minas,"15,727"
MG,31,08602,Brasília de Minas,"32,564"
MG,31,08909,Brasópolis,"14,934"
MG,31,08800,Braúnas,"5,045"
MG,31,09006,Brumadinho,"37,857"
MG,31,09105,Bueno Brandão,"11,223"
MG,31,09204,Buenópolis,"10,589"
MG,31,09253,Bugre,"4,134"
MG,31,09303,Buritis,"24,351"
MG,31,09402,Buritizeiro,"28,163"
MG,31,09451,Cabeceira Grande,"6,861"
MG,31,09501,Cabo Verde,"14,298"
MG,31,09600,Cachoeira da Prata,"3,721"
MG,31,09709,Cachoeira de Minas,"11,567"
MG,31,02704,Cachoeira de Pajeú,"9,410"
MG,31,09808,Cachoeira Dourada,"2,661"
MG,31,09907,Caetanópolis,"11,170"
MG,31,10004,Caeté,"43,739"
MG,31,10103,Caiana,"5,354"
MG,31,10202,Cajuri,"4,121"
MG,31,10301,Caldas,"14,396"
MG,31,10400,Camacho,"3,109"
MG,31,10509,Camanducaia,"21,955"
MG,31,10608,Cambuí,"28,669"
MG,31,10707,Cambuquira,"13,026"
MG,31,10806,Campanário,"3,733"
MG,31,10905,Campanha,"16,431"
MG,31,11002,Campestre,"21,392"
MG,31,11101,Campina Verde,"20,022"
MG,31,11150,Campo Azul,"3,843"
MG,31,11200,Campo Belo,"54,076"
MG,31,11309,Campo do Meio,"11,856"
MG,31,11408,Campo Florido,"7,675"
MG,31,11507,Campos Altos,"15,186"
MG,31,11606,Campos Gerais,"28,879"
MG,31,11903,Cana Verde,"5,737"
MG,31,11705,Canaã,"4,713"
MG,31,11804,Canápolis,"12,005"
MG,31,12000,Candeias,"15,108"
MG,31,12059,Cantagalo,"4,464"
MG,31,12109,Caparaó,"5,454"
MG,31,12208,Capela Nova,"4,825"
MG,31,12307,Capelinha,"37,330"
MG,31,12406,Capetinga,"7,185"
MG,31,12505,Capim Branco,"9,537"
MG,31,12604,Capinópolis,"16,112"
MG,31,12653,Capitão Andrade,"5,317"
MG,31,12703,Capitão Enéas,"15,074"
MG,31,12802,Capitólio,"8,612"
MG,31,12901,Caputira,"9,392"
MG,31,13008,Caraí,"23,571"
MG,31,13107,Caranaíba,"3,319"
MG,31,13206,Carandaí,"25,044"
MG,31,13305,Carangola,"33,463"
MG,31,13404,Caratinga,"90,782"
MG,31,13503,Carbonita,"9,507"
MG,31,13602,Careaçu,"6,684"
MG,31,13701,Carlos Chagas,"19,971"
MG,31,13800,Carmésia,"2,600"
MG,31,13909,Carmo da Cachoeira,"12,302"
MG,31,14006,Carmo da Mata,"11,475"
MG,31,14105,Carmo de Minas,"14,645"
MG,31,14204,Carmo do Cajuru,"21,735"
MG,31,14303,Carmo do Paranaíba,"30,782"
MG,31,14402,Carmo do Rio Claro,"21,338"
MG,31,14501,Carmópolis de Minas,"18,619"
MG,31,14550,Carneirinho,"9,985"
MG,31,14600,Carrancas,"4,096"
MG,31,14709,Carvalhópolis,"3,544"
MG,31,14808,Carvalhos,"4,633"
MG,31,14907,Casa Grande,"2,308"
MG,31,15003,Cascalho Rico,"3,037"
MG,31,15102,Cássia,"18,014"
MG,31,15300,Cataguases,"74,171"
MG,31,15359,Catas Altas,"5,230"
MG,31,15409,Catas Altas da Noruega,"3,638"
MG,31,15458,Catuji,"6,683"
MG,31,15474,Catuti,"5,174"
MG,31,15508,Caxambu,"22,231"
MG,31,15607,Cedro do Abaeté,"1,218"
MG,31,15706,Central de Minas,"7,072"
MG,31,15805,Centralina,"10,604"
MG,31,15904,Chácara,"3,042"
MG,31,16001,Chalé,"5,817"
MG,31,16100,Chapada do Norte,"15,657"
MG,31,16159,Chapada Gaúcha,"12,495"
MG,31,16209,Chiador,"2,807"
MG,31,16308,Cipotânea,"6,832"
MG,31,16407,Claraval,"4,801"
MG,31,16506,Claro dos Poções,"7,862"
MG,31,16605,Cláudio,"27,827"
MG,31,16704,Coimbra,"7,480"
MG,31,16803,Coluna,"9,178"
MG,31,16902,Comendador Gomes,"3,116"
MG,31,17009,Comercinho,"7,835"
MG,31,17108,Conceição da Aparecida,"10,302"
MG,31,15201,Conceição da Barra de Minas,"4,053"
MG,31,17306,Conceição das Alagoas,"26,018"
MG,31,17207,Conceição das Pedras,"2,849"
MG,31,17405,Conceição de Ipanema,"4,627"
MG,31,17504,Conceição do Mato Dentro,"18,198"
MG,31,17603,Conceição do Pará,"5,460"
MG,31,17702,Conceição do Rio Verde,"13,617"
MG,31,17801,Conceição dos Ouros,"11,262"
MG,31,17836,Cônego Marinho,"7,564"
MG,31,17876,Confins,"6,478"
MG,31,17900,Congonhal,"11,464"
MG,31,18007,Congonhas,"52,827"
MG,31,18106,Congonhas do Norte,"5,118"
MG,31,18205,Conquista,"6,895"
MG,31,18304,Conselheiro Lafaiete,"125,421"
MG,31,18403,Conselheiro Pena,"23,141"
MG,31,18502,Consolação,"1,804"
MG,31,18601,Contagem,"648,766"
MG,31,18700,Coqueiral,"9,461"
MG,31,18809,Coração de Jesus,"26,974"
MG,31,18908,Cordisburgo,"8,998"
MG,31,19005,Cordislândia,"3,573"
MG,31,19104,Corinto,"24,432"
MG,31,19203,Coroaci,"10,393"
MG,31,19302,Coromandel,"28,456"
MG,31,19401,Coronel Fabriciano,"109,363"
MG,31,19500,Coronel Murta,"9,400"
MG,31,19609,Coronel Pacheco,"3,110"
MG,31,19708,Coronel Xavier Chaves,"3,451"
MG,31,19807,Córrego Danta,"3,391"
MG,31,19906,Córrego do Bom Jesus,"3,811"
MG,31,19955,Córrego Fundo,"6,207"
MG,31,20003,Córrego Novo,"3,032"
MG,31,20102,Couto de Magalhães de Minas,"4,412"
MG,31,20151,Crisólita,"6,525"
MG,31,20201,Cristais,"12,317"
MG,31,20300,Cristália,"6,010"
MG,31,20409,Cristiano Otoni,"5,204"
MG,31,20508,Cristina,"10,484"
MG,31,20607,Crucilândia,"5,014"
MG,31,20706,Cruzeiro da Fortaleza,"4,140"
MG,31,20805,Cruzília,"15,369"
MG,31,20839,Cuparaque,"4,947"
MG,31,20870,Curral de Dentro,"7,491"
MG,31,20904,Curvelo,"78,900"
MG,31,21001,Datas,"5,441"
MG,31,21100,Delfim Moreira,"8,201"
MG,31,21209,Delfinópolis,"7,143"
MG,31,21258,Delta,"9,499"
MG,31,21308,Descoberto,"5,010"
MG,31,21407,Desterro de Entre Rios,"7,298"
MG,31,21506,Desterro do Melo,"3,036"
MG,31,21605,Diamantina,"47,952"
MG,31,21704,Diogo de Vasconcelos,"3,923"
MG,31,21803,Dionísio,"8,463"
MG,31,21902,Divinésia,"3,437"
MG,31,22009,Divino,"20,012"
MG,31,22108,Divino das Laranjeiras,"5,082"
MG,31,22207,Divinolândia de Minas,"7,472"
MG,31,22306,Divinópolis,"230,848"
MG,31,22355,Divisa Alegre,"6,478"
MG,31,22405,Divisa Nova,"6,031"
MG,31,22454,Divisópolis,"10,209"
MG,31,22470,Dom Bosco,"3,844"
MG,31,22504,Dom Cavati,"5,274"
MG,31,22603,Dom Joaquim,"4,616"
MG,31,22702,Dom Silvério,"5,348"
MG,31,22801,Dom Viçoso,"3,073"
MG,31,22900,Dona Eusébia,"6,435"
MG,31,23007,Dores de Campos,"9,956"
MG,31,23106,Dores de Guanhães,"5,328"
MG,31,23205,Dores do Indaiá,"13,983"
MG,31,23304,Dores do Turvo,"4,474"
MG,31,23403,Doresópolis,"1,519"
MG,31,23502,Douradoquara,"1,920"
MG,31,23528,Durandé,"7,818"
MG,31,23601,Elói Mendes,"27,268"
MG,31,23700,Engenheiro Caldas,"10,962"
MG,31,23809,Engenheiro Navarro,"7,362"
MG,31,23858,Entre Folhas,"5,385"
MG,31,23908,Entre Rios de Minas,"15,124"
MG,31,24005,Ervália,"18,868"
MG,31,24104,Esmeraldas,"67,208"
MG,31,24203,Espera Feliz,"24,469"
MG,31,24302,Espinosa,"32,151"
MG,31,24401,Espírito Santo do Dourado,"4,670"
MG,31,24500,Estiva,"11,371"
MG,31,24609,Estrela Dalva,"2,471"
MG,31,24708,Estrela do Indaiá,"3,596"
MG,31,24807,Estrela do Sul,"7,897"
MG,31,24906,Eugenópolis,"11,169"
MG,31,25002,Ewbank da Câmara,"3,927"
MG,31,25101,Extrema,"33,082"
MG,31,25200,Fama,"2,423"
MG,31,25309,Faria Lemos,"3,396"
MG,31,25408,Felício dos Santos,"5,081"
MG,31,25606,Felisburgo,"7,338"
MG,31,25705,Felixlândia,"15,078"
MG,31,25804,Fernandes Tourinho,"3,304"
MG,31,25903,Ferros,"10,611"
MG,31,25952,Fervedouro,"10,936"
MG,31,26000,Florestal,"7,209"
MG,31,26109,Formiga,"68,040"
MG,31,26208,Formoso,"9,067"
MG,31,26307,Fortaleza de Minas,"4,357"
MG,31,26406,Fortuna de Minas,"2,893"
MG,31,26505,Francisco Badaró,"10,550"
MG,31,26604,Francisco Dumont,"5,160"
MG,31,26703,Francisco Sá,"26,217"
MG,31,26752,Franciscópolis,"5,745"
MG,31,26802,Frei Gaspar,"6,028"
MG,31,26901,Frei Inocêncio,"9,487"
MG,31,26950,Frei Lagonegro,"3,487"
MG,31,27008,Fronteira,"16,399"
MG,31,27057,Fronteira dos Vales,"4,754"
MG,31,27073,Fruta de Leite,"5,809"
MG,31,27107,Frutal,"57,795"
MG,31,27206,Funilândia,"4,196"
MG,31,27305,Galiléia,"7,061"
MG,31,27339,Gameleiras,"5,255"
MG,31,27354,Glaucilândia,"3,130"
MG,31,27370,Goiabeira,"3,279"
MG,31,27388,Goianá,"3,903"
MG,31,27404,Gonçalves,"4,391"
MG,31,27503,Gonzaga,"6,188"
MG,31,27602,Gouveia,"12,048"
MG,31,27701,Governador Valadares,"278,363"
MG,31,27800,Grão Mogol,"15,805"
MG,31,27909,Grupiara,"1,416"
MG,31,28006,Guanhães,"33,562"
MG,31,28105,Guapé,"14,407"
MG,31,28204,Guaraciaba,"10,532"
MG,31,28253,Guaraciama,"4,962"
MG,31,28303,Guaranésia,"19,340"
MG,31,28402,Guarani,"9,014"
MG,31,28501,Guarará,"3,963"
MG,31,28600,Guarda-Mor,"6,738"
MG,31,28709,Guaxupé,"51,911"
MG,31,28808,Guidoval,"7,327"
MG,31,28907,Guimarânia,"7,831"
MG,31,29004,Guiricema,"8,773"
MG,31,29103,Gurinhatã,"6,047"
MG,31,29202,Heliodora,"6,492"
MG,31,29301,Iapu,"10,870"
MG,31,29400,Ibertioga,"5,156"
MG,31,29509,Ibiá,"24,784"
MG,31,29608,Ibiaí,"8,312"
MG,31,29657,Ibiracatu,"6,206"
MG,31,29707,Ibiraci,"13,305"
MG,31,29806,Ibirité,"173,873"
MG,31,29905,Ibitiúra de Minas,"3,520"
MG,31,30002,Ibituruna,"3,000"
MG,31,30051,Icaraí de Minas,"11,633"
MG,31,30101,Igarapé,"39,774"
MG,31,30200,Igaratinga,"10,286"
MG,31,30309,Iguatama,"8,192"
MG,31,30408,Ijaci,"6,348"
MG,31,30507,Ilicínea,"12,217"
MG,31,30556,Imbé de Minas,"6,823"
MG,31,30606,Inconfidentes,"7,290"
MG,31,30655,Indaiabira,"7,526"
MG,31,30705,Indianópolis,"6,693"
MG,31,30804,Ingaí,"2,764"
MG,31,30903,Inhapim,"24,835"
MG,31,31000,Inhaúma,"6,158"
MG,31,31109,Inimutaba,"7,397"
MG,31,31158,Ipaba,"18,068"
MG,31,31208,Ipanema,"19,464"
MG,31,31307,Ipatinga,"257,345"
MG,31,31406,Ipiaçu,"4,269"
MG,31,31505,Ipuiúna,"10,038"
MG,31,31604,Iraí de Minas,"6,886"
MG,31,31703,Itabira,"117,634"
MG,31,31802,Itabirinha,"11,367"
MG,31,31901,Itabirito,"49,768"
MG,31,32008,Itacambira,"5,310"
MG,31,32107,Itacarambi,"18,383"
MG,31,32206,Itaguara,"13,172"
MG,31,32305,Itaipé,"12,572"
MG,31,32404,Itajubá,"96,020"
MG,31,32503,Itamarandiba,"34,253"
MG,31,32602,Itamarati de Minas,"4,318"
MG,31,32701,Itambacuri,"23,585"
MG,31,32800,Itambé do Mato Dentro,"2,242"
MG,31,32909,Itamogi,"10,535"
MG,31,33006,Itamonte,"15,136"
MG,31,33105,Itanhandu,"15,105"
MG,31,33204,Itanhomi,"12,340"
MG,31,33303,Itaobim,"21,564"
MG,31,33402,Itapagipe,"14,784"
MG,31,33501,Itapecerica,"22,109"
MG,31,33600,Itapeva,"9,436"
MG,31,33709,Itatiaiuçu,"10,781"
MG,31,33758,Itaú de Minas,"15,897"
MG,31,33808,Itaúna,"91,453"
MG,31,33907,Itaverava,"5,758"
MG,31,34004,Itinga,"15,059"
MG,31,34103,Itueta,"6,087"
MG,31,34202,Ituiutaba,"103,333"
MG,31,34301,Itumirim,"6,237"
MG,31,34400,Iturama,"37,700"
MG,31,34509,Itutinga,"3,950"
MG,31,34608,Jaboticatubas,"19,052"
MG,31,34707,Jacinto,"12,537"
MG,31,34806,Jacuí,"7,783"
MG,31,34905,Jacutinga,"24,930"
MG,31,35001,Jaguaraçu,"3,136"
MG,31,35050,Jaíba,"37,054"
